1000	0.00126896
2000	0.00490223
3000	0.0110462
4000	0.0195852
5000	0.030817
6000	0.0438986
7000	0.0597279
8000	0.0779407
9000	0.0989504
10000	0.121656
11000	0.147032
12000	0.176742
13000	0.206638
14000	0.23799
15000	0.273382
16000	0.312469
17000	0.351817
18000	0.393013
19000	0.440234
20000	0.485643
21000	0.536145
22000	0.588595
23000	0.643144
24000	0.699126
25000	0.759431
26000	0.821303
27000	0.886427
28000	0.952563
29000	1.02208
30000	1.09114
31000	1.17683
32000	1.24584
33000	1.32124
34000	1.40259
35000	1.4867
36000	1.57248
37000	1.66
38000	1.75164
39000	1.8445
40000	1.94007
41000	2.03979
42000	2.14018
43000	2.27467
44000	2.39024
45000	2.48921
46000	2.59269
47000	2.68459
48000	2.81194
49000	2.92907
50000	3.05973
51000	3.16892
52000	3.3117
53000	3.40979
54000	3.53715
55000	3.67118
56000	3.80593
57000	3.93985
58000	4.0978
59000	4.25806
60000	4.3887
61000	4.54307
62000	4.68148
63000	4.81289
64000	4.96709
65000	5.12012
66000	5.27834
67000	5.4511
68000	5.60292
69000	5.76856
70000	5.95082
71000	6.10914
72000	6.29361
73000	6.49749
74000	6.66387
75000	6.84984
76000	7.00338
77000	7.2203
78000	7.40425
79000	7.56679
80000	7.75008
81000	7.95048
82000	8.14333
83000	8.34186
84000	8.56729
85000	8.78456
86000	8.97453
87000	9.21538
88000	9.42301
89000	9.60611
90000	9.85642
91000	10.2663
92000	10.2606
93000	10.4701
94000	10.6975
95000	10.9196
96000	11.1765
97000	11.4323
98000	11.6338
99000	11.8732
100000	12.1316
