0	1.831e-06
1000	0.000169505
2000	0.000410933
3000	0.000586362
4000	0.000810183
5000	0.0010418
6000	0.00127195
7000	0.00151195
8000	0.00178892
9000	0.00204259
10000	0.00224407
11000	0.00251677
12000	0.00276963
13000	0.00298078
14000	0.00327339
15000	0.00380745
16000	0.0037681
17000	0.00405491
18000	0.00431636
19000	0.00459612
20000	0.00482302
21000	0.00508388
22000	0.00534034
23000	0.00563842
24000	0.00590053
25000	0.0061193
26000	0.00642844
27000	0.00670729
28000	0.0069764
29000	0.00724754
30000	0.00750704
31000	0.00777253
32000	0.00804303
33000	0.00841664
34000	0.0086629
35000	0.00888765
36000	0.00955585
37000	0.00947703
38000	0.00975726
39000	0.010037
40000	0.0103575
41000	0.0108408
42000	0.0108957
43000	0.0111302
44000	0.0114076
45000	0.0117262
46000	0.0119799
47000	0.0122506
48000	0.0137834
49000	0.013243
50000	0.013093
